header-dhcprange,end_address*,_new_end_address,start_address*,_new_start_address,always_update_dns,boot_file,boot_server,broadcast_address,comment,ddns_domainname,deny_all_clients,deny_bootp,disabled,domain_name,domain_name_servers,enable_ddns,enable_pxe_lease_time,enable_threshold_email_warnings,enable_threshold_snmp_warnings,enable_thresholds,exclusion_ranges,failover_association,fingerprint_filter_rules,generate_hostname,ignore_client_requested_options,known_clients_option,lease_scavenge_time,lease_time,mac_filter_rules,member,ms_server,_new_ms_server,nac_filter_rules,name,network_view,next_server,option_filter_rules,option_logic_filters,pxe_lease_time,range_high_water_mark,range_high_water_mark_reset,range_low_water_mark,range_low_water_mark_reset,recycle_leases,relay_agent_filter_rules,routers,server_association_type,threshold_email_addresses,unknown_clients_option,update_dns_on_lease_renewal,EA-Site,EA-Site Code,EA-ex,OPTION-11,OPTION-150,OPTION-176,OPTION-242,OPTION-49,OPTION-66,OPTION-67
header-reservedrange,end_address*,_new_end_address,start_address*,_new_start_address,basic_polling_settings,comment,disabled,discovery_member,enable_discovery,exclusion_ranges,name,network_view
dhcprange,10.31.70.200,,10.31.70.1,,False,,,,DHCP,,False,,False,,,,,False,False,,,FRA-CHA-FOA,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.31.75.238,,10.31.75.129,,False,,,,DHCP,,False,,False,,,,,False,False,,,FRA-CHA-FOA,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.31.74.110,,10.31.74.1,,False,,,,DHCP,,False,,False,,,,,False,False,,,FRA-CHA-FOA,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.31.75.110,,10.31.75.1,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.31.76.110,,10.31.76.1,,False,,,,DHCP,,False,,False,,,,,False,False,,,FRA-CHA-FOA,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.31.76.238,,10.31.76.129,,False,,,,DHCP,,False,,False,,,,,False,False,,,FRA-CHA-FOA,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.31.77.200,,10.31.77.1,,False,,,,DHCP,,False,,False,,,,,False,False,,,FRA-CHA-FOA,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.31.71.200,,10.31.71.1,,False,,,,DHCP,,False,,False,,,,,False,False,,,FRA-CHA-FOA,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.31.73.200,,10.31.72.1,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.31.79.200,,10.31.78.1,,False,,,,DHCP,,False,,False,,,,,False,False,,,FRA-CHA-FOA,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.31.69.254,,10.31.69.1,,,,True,,,,VOICE Server,default
dhcprange,10.240.97.240,,10.240.97.31,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.98.100,,10.240.98.31,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.98.240,,10.240.98.140,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.99.240,,10.240.99.31,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.100.240,,10.240.100.31,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.104.240,,10.240.104.31,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,fra-7gcha-ib.myl.com,,,,dhcp,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.105.120,,10.240.105.31,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.106.120,,10.240.106.31,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.106.240,,10.240.106.140,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.107.120,,10.240.107.31,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
reservedrange,10.240.106.30,,10.240.106.1,,,STATIC,True,,,,STATIC,default
reservedrange,10.240.105.30,,10.240.105.1,,,STATIC,True,,,,STATIC,default
dhcprange,10.240.109.240,,10.240.109.31,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.110.240,,10.240.110.30,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.108.126,,10.240.108.85,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.108.59,,10.240.108.21,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.108.248,,10.240.108.149,,False,,,,DHCP,,False,,True,,,,,False,False,,,,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,150.251.209.30,,150.251.208.1,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,fra-7gcha-ib.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,150.251.210.239,,150.251.210.1,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,28800,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,150.251.211.239,,150.251.211.1,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,25200,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.31.74.238,,10.31.74.129,,False,,,,DHCP,,False,,False,,,,,False,False,,,FRA-CHA-FOA,,,,,,,,fra-7gcha-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.240.97.30,,10.240.97.1,,False,,,,,,False,,True,,,,,False,False,,,,,,,,,,,fra-7gcha-ib.myl.com,,,,static,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.110.29,,10.240.110.1,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,fra-7gcha-ib.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
reservedrange,10.240.109.30,,10.240.109.1,,,STATIC,True,,,,STATIC,default
dhcprange,10.240.108.148,,10.240.108.129,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,fra-7gcha-ib.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.23.243.254,,172.23.243.30,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,por-lisbon-ib1.myl.com,,,,VOIP-6FL-VLAN3243,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.23.236.254,,172.23.236.21,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,por-lisbon-ib1.myl.com,,,,POR-VOIP-VLAN236,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.192.62,,10.240.192.1,,False,,,,,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,Static,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.192.70,,10.240.192.65,,False,,,,,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.192.94,,10.240.192.71,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.193.20,,10.240.193.1,,False,,,,,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.193.126,,10.240.193.21,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.193.140,,10.240.193.129,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.193.190,,10.240.193.141,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.193.210,,10.240.193.193,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.193.254,,10.240.193.211,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.194.30,,10.240.194.1,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.195.254,,10.240.194.31,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,28800,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.242.192.70,,10.242.192.65,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.242.192.94,,10.242.192.71,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.242.193.20,,10.242.193.1,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.242.193.126,,10.242.193.21,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.242.194.30,,10.242.194.1,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.242.195.254,,10.242.194.31,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.196.30,,10.240.196.1,,False,,,,static,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,static,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.196.126,,10.240.196.31,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.196.140,,10.240.196.129,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.196.190,,10.240.196.141,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.196.210,,10.240.196.193,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,10.240.196.193,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.196.254,,10.240.196.211,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,10.240.196.193,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.197.20,,10.240.197.1,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,10.240.197.1,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.197.62,,10.240.197.21,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,10.240.197.1,MEMBER,,,,,,,,,,,,,
dhcprange,10.242.196.30,,10.242.196.1,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.242.196.126,,10.242.196.31,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.242.196.190,,10.242.196.141,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.242.196.254,,10.242.196.211,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.242.197.62,,10.242.197.21,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.200.30,,10.240.200.1,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.200.254,,10.240.200.31,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.201.20,,10.240.201.1,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.201.62,,10.240.201.21,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.201.85,,10.240.201.65,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.201.126,,10.240.201.86,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.201.149,,10.240.201.129,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.201.190,,10.240.201.150,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.201.213,,10.240.201.193,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.201.254,,10.240.201.214,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
reservedrange,10.240.202.20,,10.240.202.1,,,STATIC,True,,,,STATIC,default
dhcprange,10.240.202.62,,10.240.202.21,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
reservedrange,10.240.198.20,,10.240.198.1,,,STATIC,True,,,,STATIC,default
dhcprange,10.240.198.62,,10.240.198.21,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.198.84,,10.240.198.65,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.198.126,,10.240.198.85,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.198.149,,10.240.198.129,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.198.190,,10.240.198.150,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.198.210,,10.240.198.193,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.198.253,,10.240.198.211,,False,,,,DCHP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
reservedrange,10.240.199.20,,10.240.199.1,,,STATIC,True,,,,STATIC,default
dhcprange,10.240.199.62,,10.240.199.21,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
reservedrange,10.240.204.20,,10.240.204.1,,,STATIC,True,,,,STATIC,default
dhcprange,10.240.204.62,,10.240.204.21,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.204.75,,10.240.204.65,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.204.126,,10.240.204.76,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.205.30,,10.240.205.1,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.205.126,,10.240.205.31,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
reservedrange,10.240.205.149,,10.240.205.129,,,STATIC,True,,,,STATIC,default
dhcprange,10.240.205.253,,10.240.205.150,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.152.127.254,,10.152.126.0,,False,,,,STATIC,,False,,True,,,,,False,False,,,,,,,,,,,jap-kat-ib1.myl.com,,,,STATIC,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.152.125.254,,10.152.120.1,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,28800,,jap-kat-ib1.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,10.152.127.250,MEMBER,,,,,,,,,,,,,
dhcprange,172.18.173.254,,172.18.173.30,,False,,,,,,False,,False,,,,,False,False,,,IRE-DUB-FOA,,,,,,,,,,,,IRE-DUB-QCWLAN173,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.240.76.254,,10.240.76.31,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,jpn-3nthq-ib.myl.com,,,,JPN-THQ-3rdFL-VLAN76,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.242.76.254,,10.242.76.31,,False,,,,3rd-VOIP-VLAN376,,False,,False,,,,,False,False,,,,,,,,,,,jpn-3nthq-ib.myl.com,,,,3rd-VOIP-VLAN376,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
reservedrange,10.240.89.20,,10.240.89.1,,,STATIC,True,,,,STATIC,default
reservedrange,10.240.89.126,,10.240.89.21,,,DHCP,False,,,,DHCP,default
reservedrange,10.248.160.37,,10.248.160.36,,,,False,,,,Buffer IPs for ESX,default
reservedrange,10.248.160.41,,10.248.160.40,,,,False,,,,File & Media server,default
dhcprange,172.16.208.240,,172.16.208.31,,False,,,,,,False,,False,,,,,False,False,,,STA-FOA,,,,,,,,sta-0nsta-ib.myl.com,,,,,default,,,,,95,85,0,10,,,172.16.208.1,FAILOVER,,,,,,,,,,,,,
reservedrange,10.240.233.30,,10.240.233.1,,,STATIC,True,,,,STATIC,default
reservedrange,10.240.233.126,,10.240.233.31,,,DHCP,False,,,,DHCP,default
reservedrange,10.240.234.30,,10.240.234.1,,,STATIC,True,,,,STATIC,default
reservedrange,10.240.234.126,,10.240.234.31,,,DHCP,False,,,,DHCP,default
reservedrange,10.240.235.30,,10.240.235.1,,,STATIC,True,,,,STATIC,default
reservedrange,10.240.235.126,,10.240.235.31,,,DHCP,False,,,,DHCP,default
dhcprange,172.19.83.254,,172.19.83.31,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,28800,,hun-5dkom-ib.myl.com,,,,HUN-KOM-VOIP3083,default,,,,,95,85,0,10,,,172.19.83.1,MEMBER,,,,,,,,,,,,,
dhcprange,172.19.84.30,,172.19.84.1,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,hun-5dkom-ib.myl.com,,,,HUN-KOM-VOIP3084,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.19.85.20,,172.19.85.1,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,hun-5dkom-ib.myl.com,,,,HUN-KOM-MYLVW385,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.19.88.254,,172.19.88.20,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,hun-5dkom-ib.myl.com,,,,HUN-KOM-VOIP3088,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.19.85.240,,172.19.85.140,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,hun-5dkom-ib.myl.com,,,,HUN-KOM-MYLTW,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.240.77.254,,10.240.77.31,,False,,,,,,False,,False,,,,,False,False,,,JPN-TOK-FOA,,,,,,,,jpn-3nthq-ib.myl.com,,,,4th-FLR-THQ-DHCP,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.242.77.30,,10.242.77.1,,,STATIC,True,,,,STATIC,default
dhcprange,10.242.77.254,,10.242.77.31,,False,,,,DHCP,,False,,False,,,,,False,False,,,,,,,,,,,jpn-3nthq-ib.myl.com,,,,DHCP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.248.91.254,,10.248.91.51,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,ind-kzp-ib1.myl.com,,,,,default,,,,,95,85,0,10,,,10.248.91.1,MEMBER,,,,,,,,,,,,,
dhcprange,10.248.75.254,,10.248.75.51,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,ind-kzp-ib1.myl.com,,,,DHCP SCOPE,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.18.29.254,,172.18.29.20,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,ire-inv-ib1.myl.com,,,,INV-MYLOW-VLAN29,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
